ID,MRFSS_ESTIMATES_ID,SCI_NAME,YEAR_,WAVE,COMMON,SOURCE_SP_GROUP_NAME,SOURCE_SP_GROUP_CODE,SOURCE_SP_SUPER_GROUP_NAME,SOURCE_SP_SUPER_GROUP_CODE,SOURCE_SPECIES_CODE,RECFIN_SPECIES_CODE,COMMON2,DATE1,AGENCY_CODE,SOURCE_MODE_NAME,SOURCE_MODE_CODE,RECFIN_MODE_NAME,RECFIN_MODE_CODE,SOURCE_AREA_NAME,SOURCE_AREA_CODE,RECFIN_WATER_AREA_CODE,RECFIN_WATER_AREA_NAME,SOURCE_SUB_REGION,RECFIN_SUB_REGION_CODE,RECFIN_SUB_REGION_NAME,TSP_WGT,TSP_EXAM,TSP_REL,TSP_HARV,TSPCLAIM,TSPAVEW,SMP_TRIP,NUMVAR,PERCENT_,ESTRIPS,ESTCLAIM,ESTREL,ESTHARV,ESTWGT,F_PER_T,VARCLAIM,VARREL,VARHARV,UNARPTRP,UNAHPTRP,ESTCLVAR,ESTRLVAR,ESTHVAR,WGT_AB1,LBS_AB1,TOT_CAT,TOT_VAR,LANDING,LAND_VAR,ESTWTVAR,VARWGT,VAR_WAB1,VAR_LBS,TYPE_,TSPAVEL,TSP_LEX,TSP_LEN,LNGSSQ,WGTSSQ,VARLNGTH,SURVEY,OUTFLG,POOL_FLG,EX_FLG,INT_TRIP,TTRIP,NUMRTRIP,VAREL,SUB_WGT,SUB_EXAM,SUB_SSQ,SUB_AVE,SUBVAR,ST_WGT,ST_EXAM,ST_SSQ,ST_AVE,STVAR,FLAG_WGT,RECALC,B1_PER_A,B2_PER_A,ESTRIPS0,NUMVAR0,B2LM,B2LV,B2LN,B2KM,B2KV,B2KN,B2WK,B2WKV,B2WKF,TYPE__,FREQ_,B,LENB1N,LENB1M,LENB1SSQ,LENB1SUM,WGTB1N,WGTB1M,WGTB1SSQ,WGTB1SUM,LENB1V,WGTB1V,LENB2N,LENB2M,LENB2SSQ,LENB2SUM,WGTB2N,WGTB2M,WGTB2SSQ,WGTB2SUM,LENB2V,WGTB2V,WGT_B1,WGT_B1V,PCTB1,RECFINSP,B1WE,B1WEV,B2WE,B2WEV,LENB1S,WGTB1S,LENB2S,WGTB2S,B1MEV,B2MEV,AWEM,AWEMV,B1WEM,B1WEMV,B2WEM,B2WEMV,SPECIES_NAME,SUPER_NAME,GROUP_NAME,RECFIN_LOG_ID,RECFIN_LOAD_DATE,TOTAL_ROWS
16131,23496,SEBASTES RUBERRIMUS,1984,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,26JUL90:02:05,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,2.7,1,0,0,1,2.7,58,4.051042E-13,35.802469136,7866,136,0,0,366.19022308,0.0172413793,0.0000956116,0,0,0,0,5916.3320509,0,0,366.19022308,807.3112417,135.62600855,5916.3320509,135.62600855,5916.3320509,,,,,63,519.4086444,1,519.4086444,269785.33988,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
16341,23802,SEBASTES RUBERRIMUS,1984,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,26JUL90:02:05,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,1.2,1,0,0,1,1.2,50,7.5106479E-8,30.864197531,6781,136,0,0,162.75121026,0.02,0.0001959184,0,0,0,0,9009.5089932,0,0,162.75121026,358.80499631,135.62600855,9009.5089932,135.62600855,9009.5089932,,,,,63,393.6719057,1,393.6719057,154977.56934,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
16428,23944,SEBASTES RUBERRIMUS,1984,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,26JUL90:02:05,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,1,1,Southern California,6.9,8,0,0,8,0.8625,474,738.40636854,74.198717949,174679,2948,0,0,2542.8010284,0.0168776371,0.0000529209,0,0,0,0,1614770.4476,0,0,2542.8010284,5605.9166145,2948.1751054,1614770.4476,2948.1751054,1614770.4476,142598.8012,0.01640625,1317344.3018,6402768.6046,63,344.67878193,8,2757.4302554,980336.18107,6.87,534.07998919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
16442,23958,SEBASTES RUBERRIMUS,1984,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,26JUL90:02:05,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,3.6,4,0,0,4,0.9,130,2.424177E-13,21.794871795,51310,1579,0,0,1420.8842332,0.0307692308,0.0003504426,0,0,0,0,922605.49526,0,0,1420.8842332,3132.5134925,1578.7602591,922605.49526,1578.7602591,922605.49526,95545.218576,0.0383333333,807489.12548,3924688.4919,63,352.41453831,4,1409.6581532,508156.91835,3.7,947.7409253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
16495,24021,SEBASTES RUBERRIMUS,1984,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,26JUL90:02:05,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,4.6,2,0,0,2,2.3,288,2.6615177723,47.833333333,91514,636,0,0,1461.6810066,0.0069444444,9.9139136E-6,0,0,0,0,83027.058276,0,0,1461.6810066,3222.4549811,635.51348111,83027.058276,635.51348111,83027.058276,145395.85853,0.36,554719.25578,2696135.7258,63,485.02750491,2,970.05500982,474071.74313,11.3,1784.1910445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
16707,24363,SEBASTES RUBERRIMUS,1984,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:21:58,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,0.5,1,0,0,1,0.5,310,1.1930856E-9,32.168550874,189746,612,0,0,306.04249144,0.0032258065,2.0542248E-6,0,0,0,0,73959.642728,0,0,306.04249144,674.7081932,612.08498289,73959.642728,612.08498289,73959.642728,,,,,63,301.33398821,1,301.33398821,90802.172452,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
16749,24405,SEBASTES RUBERRIMUS,1984,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:21:58,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,1,1,Southern California,3.8,2,0,0,2,1.9,499,8.9224651E-6,52.620760534,310384,1244,0,0,2363.644146,0.004008016,2.6504842E-6,0,0,0,0,255342.6197,0,0,2363.644146,5210.9433027,1244.0232348,255342.6197,1244.0232348,255342.6197,9.5682481E-6,0,921786.8571,4480216.7062,63,461.4518664,2,922.90373281,425893.0191,7.22,8.684542672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
16968,24668,SEBASTES RUBERRIMUS,1984,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:21:58,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,5.3,3,0,0,3,1.7666666667,73,2.212475E-9,28.174603175,14753,606,0,0,1071.1007182,0.0410958904,0.0002936414,0,0,0,0,63910.443449,0,0,1071.1007182,2361.3728502,606.28342539,63910.443449,606.28342539,63910.443449,178071.89196,0.4844444444,346582.42708,1684515.6426,63,426.41584807,3,1279.2475442,575903.40829,12.27,5068.6636397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
17035,24792,SEBASTES RUBERRIMUS,1984,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:21:58,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,1,1,Southern California,7.5,7,0,0,7,1.0714285714,636,0.4151062415,60.531496063,191060,2103,0,0,2253.064316,0.0110062893,0.0000357128,0,0,0,0,1303653.9354,0,0,2253.064316,4967.1565103,2102.8600283,1303653.9354,2102.8600283,1303653.9354,163644.83285,0.0370068027,1611942.2763,7834621.0514,63,372.48189728,7,2607.3732809,1002586.938,9.59,747.32360512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
17100,24862,SEBASTES RUBERRIMUS,1984,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:21:58,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,26.7,16,0,0,16,1.66875,357,7.170641E-10,35.236220472,111219,4985,0,0,8318.0283775,0.0448179272,0.0002555858,0,0,0,0,3161487.4479,0,0,8318.0283775,18338.113348,4984.5862936,3161487.4479,4984.5862936,3161487.4479,2515085.3477,0.1012265625,10998936.913,53458801.816,63,411.90618861,16,6590.4990177,2912190.4395,68.85,823.0129505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
17158,24931,SEBASTES RUBERRIMUS,1984,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:21:58,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,37.1,10,0,0,10,3.71,50,1.189317E-10,7.2568940493,19558,3912,0,0,14512.302021,0.2,0.0159183673,0,0,0,0,6089243.3181,0,0,14512.302021,31994.149013,3911.6717037,6089243.3181,3911.6717037,6089243.3181,15890951.029,1.0385444444,93379954.962,453860272.6,63,527.3654224,10,5273.654224,3028134.0793,231.11,2744.3465772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
17167,24940,SEBASTES RUBERRIMUS,1984,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:21:58,6,BEACH/BANK,2,Beach/Bank,2,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,4,1,0,0,1,4,460,1444790.1688,71.141975309,209374,455,0,0,1820.640138,0.002173913,4.7258979E-6,0,0,0,0,207170.657,0,0,1820.640138,4013.8243947,455.1600345,207170.657,455.1600345,207170.657,,,,,63,588.17092338,1,588.17092338,345945.03511,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
17310,25149,SEBASTES RUBERRIMUS,1984,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:21:58,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,4.7,2,0,0,2,2.35,110,0.0198584567,44.841269841,23480,427,0,0,1003.2347541,0.0181818182,0.0001220714,0,0,0,0,67299.029185,0,0,1003.2347541,2211.7540119,426.90840598,67299.029185,426.90840598,67299.029185,131676.19426,0.7225,454711.53376,2210062.114,63,486.99214145,2,973.98428291,481270.32581,12.49,3473.8170688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
17361,25219,SEBASTES RUBERRIMUS,1984,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:21:58,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,13.8,14,0,0,8,0.9857142857,444,91.565074784,64.296081277,173287,3122,0,0,3077.6851729,0.018018018,0.0000314664,0,0,0,0,944885.80277,0,0,3077.6851729,6785.1342878,3122.2893058,944885.80277,3122.2893058,944885.80277,1008997.1198,0.1035007849,1829282.5969,8890973.4259,63,347.01178782,14,4858.1650295,1788030.0986,32.44,561.48113295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
17701,25705,SEBASTES RUBERRIMUS,1984,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:23:04,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,45.5,10,0,0,10,4.55,121,1.3044124E-6,40.531561462,10074,833,0,0,3788.263009,0.0826446281,0.0008728343,0,0,0,0,88584.958801,0,0,3788.263009,8351.6902444,832.5852767,88584.958801,832.5852767,88584.958801,124968.25672,0.1802777778,1942928.4489,9443333.27,63,605.95088409,10,6059.5088409,3706426.5825,223.25,385.13159119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
17891,25988,SEBASTES RUBERRIMUS,1984,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:23:04,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,10.8,7,0,0,7,1.5428571429,269,0.82736767,47.887323944,116946,3043,0,0,4695.2433535,0.0260223048,0.0000968833,0,0,0,0,1325019.1803,0,0,4695.2433535,10351.23961,3043.2132847,1325019.1803,3043.2132847,1325019.1803,6116137.1437,0.6604081633,8395170.1336,40803555.827,63,364.90401347,7,2554.3280943,1100888.3727,44.4,4019.1380801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
18048,26218,SEBASTES RUBERRIMUS,1984,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:23:04,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,20.4,7,1,3,7,2.9142857143,50,2.165938E-19,8.8028169014,21497,3010,429.94977604,1289.8493281,8770.9754313,0.14,0.003477551,0.0004,0.0036,0.02,0.06,1607122.4699,184856.80992,1663711.2893,12529.964902,27623.8438,4729.4475365,3455690.5691,4299.4977604,3270833.7592,2921970.0039,0.322585034,32687473.384,158872914.29,63,514.77771541,7,3603.4440079,1906621.9927,73,1229.7456838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
18063,26233,SEBASTES RUBERRIMUS,1984,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:23:04,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,13.1,8,0,0,8,1.6375,125,0.0000135791,41.196013289,10239,655,0,0,1073.0926842,0.064,0.0004185806,0,0,0,0,43886.510021,0,0,1073.0926842,2365.7643835,655.32377661,43886.510021,655.32377661,43886.510021,44162.338241,0.1028348214,157326.838,764665.19621,63,424.49214145,8,3395.9371316,1485079.2923,27.21,777.33334018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
18358,26623,SEBASTES RUBERRIMUS,1984,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:23:47,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,5.6,3,0,0,2,1.8666666667,121,111126068.04,37.577639752,25454,421,0,0,785.36310125,0.0165289256,0.0000551154,0,0,0,0,59945.584767,0,0,785.36310125,1731.4292422,420.73023281,59945.584767,420.73023281,59945.584767,29699.003793,0.1677777778,228518.52642,1110682.4879,63,453.26588081,3,1359.7976424,623732.3807,11.46,1230.4174284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
18382,26662,SEBASTES RUBERRIMUS,1984,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:23:47,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,1.2,1,0,0,1,1.2,53,61973393.831,37.062937063,15956,301,0,0,361.26322281,0.0188679245,0.0003559986,0,0,0,0,90632.719553,0,0,361.26322281,796.44906556,301.05268568,90632.719553,301.05268568,90632.719553,,,,,63,395.63654224,1,395.63654224,156528.27356,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
18422,26715,SEBASTES RUBERRIMUS,1985,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:18:06,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,4,2,0,0,2,2,119,391676449.07,25.959367946,26729,449,0,0,898.46613733,0.0168067227,0.0001400361,0,0,0,0,155836.46557,0,0,898.46613733,1980.7787517,449.23306866,155836.46557,449.23306866,155836.46557,2018.1040586,0.01,623805.60113,3031920.2905,63,472.25736739,2,944.51473477,446102.28956,8.02,24.123729644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
18480,26801,SEBASTES RUBERRIMUS,1984,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:23:47,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,9.1,6,0,0,6,1.5166666667,197,334271001.04,44.748858447,53136,1618,0,0,2454.5001108,0.0304568528,0.0001506594,0,0,0,0,685090.28768,0,0,2454.5001108,5411.2464159,1618.3517214,685090.28768,1618.3517214,685090.28768,376126.44645,0.1436111111,1853637.8332,9009348.6619,63,416.59266536,6,2499.5559921,1068492.1775,18.11,906.51615175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
18655,27032,SEBASTES RUBERRIMUS,1984,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:23:47,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,1,1,Southern California,0.8,2,0,0,2,0.4,235,387140394.06,51.826484018,61540,524,0,0,209.497961,0.0085106383,0.0000360607,0,0,0,0,150648.62428,0,0,209.497961,461.86393948,523.7449025,150648.62428,523.7449025,150648.62428,10972.34892,0.04,29050.18383,141194.37472,63,265.97053045,2,531.9410609,145564.31109,0.4,2041.8324771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
18727,27115,SEBASTES RUBERRIMUS,1984,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:23:47,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,4.1,1,0,0,1,4.1,67,79513033.594,47.552447552,20472,306,0,0,1252.7386383,0.0149253731,0.0000720054,0,0,0,0,42163.932706,0,0,1252.7386383,2761.8159139,305.54600934,42163.932706,305.54600934,42163.932706,,,,,63,593.08251473,1,593.08251473,351746.86928,16.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
18742,27130,SEBASTES RUBERRIMUS,1984,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:23:47,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,3,1,0,0,1,3,10,9183972.5651,3.1055900621,2104,210,0,0,631.09534922,0.1,0.01,0,0,0,0,44253.482201,0,0,631.09534922,1391.3270696,210.36511641,44253.482201,210.36511641,44253.482201,,,,,63,535.12573674,1,535.12573674,286359.55412,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
19088,27632,SEBASTES RUBERRIMUS,1985,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:18:06,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,9.1,4,0,0,4,2.275,117,65905705.634,51.315789474,12145,415,0,0,944.59677685,0.0341880342,0.0002478078,0,0,0,0,97250.86736,0,0,944.59677685,2082.4794021,415.20737444,97250.86736,415.20737444,97250.86736,166758.34093,0.9672916667,576022.4067,2799676.7254,63,457.76817289,4,1831.0726916,905813.794,32.31,5633.9161305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
19164,27732,SEBASTES RUBERRIMUS,1985,2,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,24JUL90:15:44,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,3.2,2,0,0,2,1.6,128,127918107.97,24,22342,349,0,0,558.5475191,0.015625,0.0000903513,0,0,0,0,64772.225517,0,0,558.5475191,1231.3864838,349.09219944,64772.225517,349.09219944,64772.225517,30466.341136,0.25,180090.18187,875303.26043,63,431.49115914,2,862.98231827,376542.16358,5.62,2086.4613769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
